customerID,gender,PhoneService,InternetService,StreamingTV,Contract,TotalCharges,Churn
8677-HDZEE,Female,Yes,Fiber optic,Yes,Month-to-month,5916.95,No
9412-GHEEC,Male,Yes,Fiber optic,Yes,Month-to-month,4131.95,Yes
5174-ITUMV,Male,Yes,Fiber optic,Yes,One year,6989.45,No
8397-MVTAZ,Male,Yes,Fiber optic,Yes,Month-to-month,3480,Yes
0750-EBAIU,Male,Yes,Fiber optic,Yes,One year,4738.3,No
8606-CIQUL,Male,Yes,Fiber optic,Yes,Two year,8399.15,No
3571-DPYUH,Male,Yes,Fiber optic,Yes,One year,5430.35,No
0356-OBMAC,Female,Yes,Fiber optic,Yes,Two year,5706.3,No
4234-XTNEA,Male,Yes,Fiber optic,Yes,Month-to-month,174.45,No
1297-VQDRP,Male,Yes,Fiber optic,Yes,One year,7379.8,No
5348-CAGXB,Male,Yes,Fiber optic,Yes,Month-to-month,1021.75,No
8905-IAZPF,Female,Yes,Fiber optic,Yes,One year,6744.2,No
5394-MEITZ,Female,Yes,DSL,Yes,Two year,4946.7,No
6859-QNXIQ,Female,Yes,Fiber optic,Yes,Two year,8248.5,No
1342-JPNKI,Male,Yes,Fiber optic,Yes,Month-to-month,834.1,Yes
6986-IJDHX,Male,Yes,Fiber optic,Yes,Month-to-month,3266,Yes
2560-PPCHE,Female,Yes,Fiber optic,Yes,One year,6744.25,No
4676-MQUEA,Male,Yes,Fiber optic,Yes,One year,5265.5,No
3580-HYCSP,Male,Yes,Fiber optic,Yes,Two year,7966.9,No
1352-HNSAW,Female,Yes,Fiber optic,Yes,Two year,8220.4,No
1154-HYWWO,Male,Yes,DSL,Yes,One year,2708.2,No
6815-ABQFQ,Male,Yes,Fiber optic,Yes,One year,6033.3,No
3701-SFMUH,Male,Yes,DSL,Yes,Month-to-month,516.15,No
6103-LIANB,Male,Yes,Fiber optic,Yes,Two year,5861.75,No
7319-VENRZ,Male,Yes,DSL,Yes,Month-to-month,445.95,No
6967-QIQRV,Male,Yes,Fiber optic,Yes,One year,1667.25,No
5781-RFZRP,Male,Yes,DSL,Yes,Two year,5357.75,No
0939-YAPAF,Female,Yes,Fiber optic,Yes,Month-to-month,3527.6,Yes
4710-FDUIZ,Male,Yes,Fiber optic,Yes,One year,5614.45,Yes
6030-REHUX,Female,Yes,Fiber optic,Yes,Month-to-month,3204.4,No
9548-LIGTA,Male,Yes,DSL,Yes,Two year,4747.65,No
5150-LJNSR,Male,Yes,Fiber optic,Yes,One year,3082.1,No
2865-TCHJW,Female,Yes,Fiber optic,Yes,Month-to-month,346.2,Yes
5192-EBGOV,Female,Yes,Fiber optic,Yes,Month-to-month,85.7,Yes
4568-KNYWR,Male,Yes,DSL,Yes,Two year,3342.45,No
0795-LAFGP,Male,Yes,DSL,Yes,Two year,6668.05,No
0619-OLYUR,Male,Yes,Fiber optic,Yes,Two year,8071.05,No
0459-SPZHJ,Male,Yes,DSL,Yes,Two year,5435,No
2001-MCUUW,Male,Yes,Fiber optic,Yes,Two year,4903.2,No
2731-GJRDG,Female,Yes,Fiber optic,Yes,One year,3608,No
4723-BEGSG,Male,Yes,DSL,Yes,Two year,6094.25,No
6516-NKQBO,Male,Yes,DSL,Yes,Two year,3084.9,No
8207-DMRVL,Male,Yes,Fiber optic,Yes,Two year,8306.05,No
3419-SNJJD,Female,Yes,Fiber optic,Yes,Month-to-month,6786.4,Yes
6689-VRRTK,Female,Yes,Fiber optic,Yes,One year,4860.35,No
7134-MJPDY,Female,Yes,Fiber optic,Yes,One year,6976.75,No
4851-BQDNX,Male,Yes,Fiber optic,Yes,One year,3355.65,No
3003-CMDUU,Female,Yes,Fiber optic,Yes,Month-to-month,2395.7,No
6797-UCJHZ,Female,Yes,Fiber optic,Yes,One year,6819.45,No
2469-DTSGX,Female,Yes,Fiber optic,Yes,Two year,7943.45,No
5099-BAILX,Male,Yes,Fiber optic,Yes,Month-to-month,4687.9,Yes
1775-KWJKQ,Male,Yes,DSL,Yes,Two year,6562.9,No
7207-RMRDB,Female,Yes,Fiber optic,Yes,Month-to-month,6985.65,Yes
7954-MLBUN,Male,Yes,Fiber optic,Yes,Two year,3109.9,No
4913-EHYUI,Male,Yes,Fiber optic,Yes,One year,5794.65,Yes
4580-TMHJU,Female,Yes,DSL,Yes,Month-to-month,2499.3,Yes
0970-ETWGE,Male,Yes,Fiber optic,Yes,Month-to-month,89.55,Yes
1626-ERCMM,Male,Yes,Fiber optic,Yes,Month-to-month,1899.65,Yes
2391-IPLOP,Male,Yes,DSL,Yes,One year,3442.15,No
5183-SNMJQ,Male,Yes,Fiber optic,Yes,Month-to-month,865.1,No
8100-PNJMH,Male,Yes,DSL,Yes,Two year,6132.7,No
7838-LAZFO,Male,Yes,DSL,Yes,One year,3597.5,No
3729-OWRVL,Male,Yes,Fiber optic,Yes,Two year,7246.15,No
5760-IFJOZ,Male,Yes,Fiber optic,Yes,Month-to-month,313.6,No
7501-IWUNG,Female,Yes,DSL,Yes,Two year,4616.05,No
4957-TREIR,Male,Yes,DSL,Yes,Month-to-month,195.65,No
7251-LJBQN,Female,Yes,Fiber optic,Yes,One year,4188.4,No
0078-XZMHT,Male,Yes,DSL,Yes,Two year,6316.2,No
9978-HYCIN,Male,Yes,Fiber optic,Yes,One year,4018.05,No
1525-LNLOJ,Male,Yes,DSL,Yes,Two year,4189.7,No
9450-TRJUU,Male,Yes,Fiber optic,Yes,Month-to-month,2848.45,No
8329-UTMVM,Male,Yes,Fiber optic,Yes,One year,2964,No
3347-YJZZE,Male,Yes,DSL,Yes,Month-to-month,2211.8,No
5575-TPIZQ,Male,Yes,Fiber optic,Yes,Month-to-month,4245.55,No
5244-IRFIH,Male,Yes,Fiber optic,Yes,Month-to-month,3105.55,Yes
6786-OBWQR,Female,Yes,Fiber optic,Yes,Month-to-month,356.1,No
6647-ZEDXT,Female,Yes,Fiber optic,Yes,One year,3327.05,No
7503-MIOGA,Female,Yes,DSL,Yes,Two year,6697.35,No
5138-WVKYJ,Male,Yes,Fiber optic,Yes,Month-to-month,1008.55,Yes
2499-AJYUA,Female,Yes,Fiber optic,Yes,Two year,7882.25,No
6919-ELBGL,Male,Yes,Fiber optic,Yes,Two year,8196.4,No
8405-IGQFX,Female,Yes,Fiber optic,Yes,One year,5817,No
9477-LGWQI,Male,Yes,DSL,Yes,Two year,5600.15,No
0139-IVFJG,Female,Yes,Fiber optic,Yes,Month-to-month,190.5,No
6683-VLCTZ,Male,Yes,Fiber optic,Yes,Month-to-month,1842.8,Yes
1894-IGFSG,Female,Yes,Fiber optic,Yes,Month-to-month,1907.85,Yes
0236-HFWSV,Male,Yes,Fiber optic,Yes,Month-to-month,1444.65,Yes
2037-XJFUP,Male,Yes,Fiber optic,Yes,One year,3036.75,Yes
8823-RLPWL,Female,Yes,Fiber optic,Yes,Two year,8065.65,No
5676-CFLYY,Male,Yes,DSL,Yes,Two year,5154.5,No
0691-IFBQW,Female,Yes,Fiber optic,Yes,One year,4874.8,Yes
0810-BDHAW,Female,Yes,DSL,Yes,One year,1832.4,No
9871-ELEYA,Female,Yes,DSL,Yes,Two year,2339.3,No
3009-JWMPU,Male,Yes,Fiber optic,Yes,One year,6125.4,Yes
1450-GALXR,Female,Yes,Fiber optic,Yes,Month-to-month,1058.25,Yes
3174-AKMAS,Female,Yes,DSL,Yes,Two year,3009.5,No
3138-BKYAV,Male,Yes,Fiber optic,Yes,Month-to-month,489.45,Yes
9926-PJHDQ,Female,Yes,DSL,Yes,Two year,5468.45,No
2798-NYLMZ,Male,Yes,Fiber optic,Yes,Two year,7616,No
4289-DTDKW,Male,Yes,Fiber optic,Yes,Month-to-month,4113.1,Yes
2239-JALAW,Male,Yes,Fiber optic,Yes,One year,6017.65,Yes
4853-RULSV,Male,Yes,Fiber optic,Yes,Two year,7250.15,Yes
3196-NVXLZ,Female,Yes,Fiber optic,Yes,Month-to-month,2088.05,No
0036-IHMOT,Female,Yes,Fiber optic,Yes,One year,5656.75,No
0115-TFERT,Male,Yes,Fiber optic,Yes,Month-to-month,2317.1,Yes
4220-TINQT,Female,Yes,Fiber optic,Yes,Month-to-month,6751.35,No
5318-YKDPV,Male,Yes,DSL,Yes,Two year,3566.6,No
7975-TZMLR,Male,Yes,Fiber optic,Yes,One year,4889.3,No
0295-QVKPB,Male,Yes,DSL,Yes,Month-to-month,318.1,No
2311-QYMUQ,Female,Yes,Fiber optic,Yes,Month-to-month,1430.25,Yes
3643-AHCFP,Male,Yes,Fiber optic,Yes,Month-to-month,644.35,Yes
3104-OWCGK,Male,Yes,Fiber optic,Yes,One year,5453.4,Yes
9101-BWFSS,Female,Yes,Fiber optic,Yes,One year,5610.7,Yes
2672-TGEFF,Female,Yes,Fiber optic,Yes,Month-to-month,3340.55,No
9231-ZJYAM,Female,Yes,Fiber optic,Yes,Month-to-month,292.8,Yes
6092-QZVPP,Male,Yes,DSL,Yes,Month-to-month,2854.95,No
0727-BMPLR,Female,Yes,Fiber optic,Yes,One year,5509.3,Yes
0392-BZIUW,Female,Yes,Fiber optic,Yes,Two year,7589.8,No
3027-ZTDHO,Male,Yes,Fiber optic,Yes,Month-to-month,89.9,Yes
6916-HIJSE,Female,Yes,DSL,Yes,Two year,5459.2,No
9778-OGKQZ,Male,Yes,DSL,Yes,Two year,6782.15,No
7408-OFWXJ,Female,Yes,DSL,Yes,Two year,6510.45,No
6007-TCTST,Female,Yes,Fiber optic,Yes,Two year,8476.5,No
2252-NKNSI,Male,Yes,DSL,Yes,Two year,4461.85,No
7905-TVXTA,Female,Yes,DSL,Yes,Month-to-month,352.65,No
2382-BCKQJ,Female,Yes,Fiber optic,Yes,One year,6413.65,Yes
8374-UULRV,Male,Yes,DSL,Yes,Two year,6309.65,No
9944-HKVVB,Female,Yes,Fiber optic,Yes,Month-to-month,307.4,Yes
4124-MMETB,Male,Yes,Fiber optic,Yes,Month-to-month,2104.55,Yes
1937-OTUKY,Female,Yes,Fiber optic,Yes,Two year,7015.9,No
1573-LGXBA,Male,Yes,Fiber optic,Yes,One year,5598,No
4713-ZBURT,Male,Yes,Fiber optic,Yes,Two year,4634.35,No
0207-MDKNV,Female,Yes,Fiber optic,Yes,Month-to-month,1582.75,Yes
9851-KIELU,Male,Yes,Fiber optic,Yes,Month-to-month,1043.3,Yes
3199-NPKCN,Female,Yes,Fiber optic,Yes,One year,7511.65,No
2123-AGEEN,Female,Yes,Fiber optic,Yes,Month-to-month,609.65,No
1258-YMZNM,Female,Yes,Fiber optic,Yes,One year,2857.6,No
0048-LUMLS,Male,Yes,Fiber optic,Yes,One year,3247.55,No
7549-MYGPK,Female,Yes,Fiber optic,Yes,Month-to-month,6215.35,Yes
3804-RVTGV,Male,Yes,Fiber optic,Yes,Month-to-month,5017.9,Yes
8975-SKGRX,Male,Yes,Fiber optic,Yes,Two year,8310.55,No
0678-RLHVP,Female,Yes,Fiber optic,Yes,Two year,5682.25,No
4315-MURBD,Female,Yes,Fiber optic,Yes,Month-to-month,1120.95,Yes
9734-YWGEX,Female,Yes,Fiber optic,Yes,Month-to-month,923.5,Yes
2719-BDAQO,Male,Yes,Fiber optic,Yes,Month-to-month,1625.65,Yes
5285-MVEHD,Female,Yes,Fiber optic,Yes,One year,6068.65,No
0379-DJQHR,Male,Yes,DSL,Yes,Two year,5398.6,No
0781-LKXBR,Male,Yes,Fiber optic,Yes,Month-to-month,918.6,Yes
5543-QDCRY,Male,Yes,DSL,Yes,Month-to-month,234.85,No
0835-JKADZ,Female,Yes,Fiber optic,Yes,Two year,7984.15,No
7508-SMHXL,Female,Yes,Fiber optic,Yes,Month-to-month,1288.3,No
3865-YIOTT,Male,Yes,Fiber optic,Yes,One year,7848.5,No
5149-TGWDZ,Female,Yes,Fiber optic,Yes,One year,2239.4,No
9199-PWQVC,Female,Yes,DSL,Yes,One year,4786.15,No
0862-PRCBS,Female,Yes,Fiber optic,Yes,Two year,7039.45,No
6630-UJZMY,Female,Yes,Fiber optic,Yes,Month-to-month,308.05,No
5709-LVOEQ,Female,Yes,DSL,Yes,Two year,,No
2692-AQCPF,Female,Yes,Fiber optic,Yes,One year,7118.9,No
6353-BRMMA,Female,Yes,Fiber optic,Yes,Month-to-month,5645.8,No
9904-EHEVJ,Female,Yes,Fiber optic,Yes,Month-to-month,2896.55,No
7028-DVOIQ,Male,Yes,Fiber optic,Yes,Month-to-month,3395.8,Yes
5382-SOYZL,Male,Yes,Fiber optic,Yes,Month-to-month,2162.6,No
5651-YLPRD,Female,Yes,Fiber optic,Yes,Month-to-month,2723.75,No
9489-UTFKA,Male,Yes,DSL,Yes,Month-to-month,551.95,No
9889-TMAHG,Male,Yes,Fiber optic,Yes,Month-to-month,832.35,Yes
3429-IFLEM,Female,Yes,DSL,Yes,Two year,5550.1,No
3158-MOERK,Female,Yes,Fiber optic,Yes,Month-to-month,174.8,Yes
7294-TMAOP,Female,Yes,Fiber optic,Yes,Month-to-month,90.55,Yes
5002-GCQFH,Male,Yes,Fiber optic,Yes,Month-to-month,4733.1,No
0556-FJEGU,Male,Yes,DSL,Yes,Two year,4048.95,No
0604-THJFP,Female,Yes,DSL,Yes,Two year,4542.35,No
2834-JRTUA,Male,Yes,Fiber optic,Yes,Two year,7532.15,Yes
6646-QVXLR,Male,Yes,Fiber optic,Yes,One year,6383.35,Yes
1374-DMZUI,Female,Yes,Fiber optic,Yes,Month-to-month,424.45,Yes
3234-VKACU,Male,Yes,DSL,Yes,Month-to-month,132.4,No
8357-EQXFO,Female,Yes,Fiber optic,Yes,Month-to-month,660.9,Yes
2858-EIMXH,Female,Yes,Fiber optic,Yes,One year,5016.25,No
8818-XYFCQ,Male,Yes,Fiber optic,Yes,Month-to-month,3204.65,Yes
7426-RHZGU,Male,Yes,Fiber optic,Yes,Month-to-month,827.45,No
8242-SOQUO,Female,Yes,Fiber optic,Yes,Month-to-month,392.5,No
7868-TMWMZ,Female,Yes,Fiber optic,Yes,Two year,6668.35,No
4822-RVYBB,Male,Yes,Fiber optic,Yes,Month-to-month,819.4,Yes
6732-FZUGP,Female,Yes,Fiber optic,Yes,One year,4615.25,No
